기준년월,	국가코드,	HSK품목코드,	수출입구분코드,	수출입구분명,	국가명,	경제권명,	수산물수출입품목명,	당월 수출입중량,	당월수출입미화금액,	당월 누계 수출입중량,	당월 누계 수출입미화금액,	데이터기준일자	
'201902','MY','0307493010','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','갑오징어[세피아 오피시날리스(Sepia officinalis)ㆍ로시아 마크로소마(Rossia macrosoma)ㆍ세피올라(Sepiola)종]와 오징어[옴마스트레페스(Ommastrephes)종ㆍ로','3','182','3','182','20190331'
'201902','MY','0307523000','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','쭈꾸미','7278','40937','7278','40937','20190331'
'201902','MY','0307719000','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','클램/ 새조개 및 피조개 기타(산 것 / 신선 또는 냉장한 것)','105','822','225','1762','20190331'
'201902','MY','0307724000','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','피조개','3','0','3','0','20190331'
'201902','MY','0307729000','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타','4','0','4','0','20190331'
'201902','MY','0307810000','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','전복(산 것 신선 또는 냉장한 것)','125','3793','487','14595','20190331'
'201902','MY','0308110000','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','해삼(산 것 신선 또는 냉장한 것)','6','144','9','183','20190331'
'201902','MY','0308901090','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','수생무척추동물의 기타(산 것)','38','1072','78','1765','20190331'
'201902','MY','1212211010','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','김(건조한 것)(식용의 것)','0','0','55','2000','20190331'
'201902','MY','1212212010','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','미역(건조한 것)(식용의 것)','461','3604','660','6723','20190331'
'201902','MY','1212212020','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','미역(염장한 것)(식용의 것)','250','2343','250','2343','20190331'
'201902','MY','1212215090','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','다시마(기타)(식용의 것)','106','1359','106','1359','20190331'
'201902','MY','1603004000','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','어류의즙','0','0','807','943','20190331'
'201902','MY','1603009000','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','갑각류/연체동물/수생동물의','9004','36909','9004','36909','20190331'
'201902','MY','1604141019','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','다랭이류(다랭이/ 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)','241','1718','391','4012','20190331'
'201902','MY','1604141021','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','다랭이류(조제/밀폐용기에 넣은 것 이외 기타)','0','0','94','618','20190331'
'201902','MY','1604151000','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','고등어(조제/밀폐용기에 넣은 것)','96','380','134','483','20190331'
'201902','MY','1604161000','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','멸치(조제/밀폐용기에 넣은 것)','0','0','7','165','20190331'
'201902','MY','1604169000','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','전갱이(조제/밀폐용기에 넣은 것 이외 기타)','39','854','48','1042','20190331'
'201902','MY','1604199090','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','어류조제품(연어/청어/고등어/기타/조제/밀폐용기에 넣은 것)','0','0','100','198','20190331'
'201902','MY','1604201000','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','생선페이스트','8','50','8','50','20190331'
'201902','MY','1604204090','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','생선묵(게맛의 것 이외 기타)','1995','6333','4670','14938','20190331'
'201902','MY','1604209000','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','어류조제/저장제품(생선 페이스트/마리네이드/소시지/생선묵)','6','66','988','5202','20190331'
'201902','MY','1605101099','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타 게살(밀폐용기에 넣은 것/ 훈제한 것 이외 기타)','7','68','7','68','20190331'
'201902','MY','1605290000','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','새우류(조제 또는 저장처리)','0','0','224','150','20190331'
'201902','MY','1605519000','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','굴(조제 또는 저장처리)(기타)','0','0','9594','170518','20190331'
'201902','MY','1605542091','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','조미오징어(조제 또는 저장처리)(밀폐용기에 넣은 것)','18','417','25','585','20190331'
'201902','MY','1605542099','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','오징어 기타(조제 또는 저장처리)','0','0','7','165','20190331'
'201902','MY','1605591010','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','골뱅이(조제 또는 저장처리)(밀폐용기에 넣은 것)','708','2983','1129','5883','20190331'
'201902','MY','2104102000','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','어류의 수우프/ 브로드와 수우프 브로드 제조용 조제품','17','43','57','185','20190331'
'201902','MY','2106904010','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','김(조제한식용해초류)','4641','88026','9106','173820','20190331'
'201902','MY','2106904090','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','조제한식용해조류(김 이외 기타)','266','2117','358','3420','20190331'
'201902','MY','2301209000','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','어류외기타 분.조분 및 펠리트','0','0','36000','23434','20190331'
'201902','MY','2501001010','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','암염(岩鹽)','0','0','80','123','20190331'
'201902','MY','2501001020','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','천일염','240','172','240','172','20190331'
'201902','MY','2501009010','E','수출','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','식염','0','0','1198','1454','20190331'
